"","X1","ID","weights","consq","branches","crit","facts","cong_courts","vote_duty","vote_2020","vote_house","yrs_sen","sen_diff","vote_2012","vote_sen","reg","ss","school","welfare","highway","poor","healthcare","tax_mill","ubi","red_ineq","min_wage","chance_life","job_gov","fair","reduce_extra","state","wy","ny","cong_dist","census_region","county","zip","sex","race","hisp","born","class","fs","educ","income","age","black","white","amind","asian","pi","black_favors","blm","black_deserve","black_try","slave","vote_2012_choice","dem_feel","rep_feel","lib_con_spec","lib_con_binary","int_camp","int_pol","int_med","party_reg","party_id","strong_weak","ind","seven_point","partisanship","lib_pca1","rr_pca1","pol_pca1","redist_pca1","spend_pca1","lib_pca1_scaled","redist_pca1_scaled","spend_pca1_scaled","rr_pca1_scaled","pol_pca1_scaled"
"4890",4890,NA,NA,4,4,3,5,3,3,NA,NA,4,2,1,NA,1,2,2,1,3,2,NA,NA,NA,NA,NA,NA,3,NA,NA,42,0,0,1,1,NA,NA,1,1,0,1,NA,NA,1,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA,2,30,70,NA,2,3,NA,NA,2,2,1,NA,7,NA,-0.115187688989856,0,0,-0.196400808776799,-1.23114036237936,-0.115231598344161,-0.199719984651624,-1.23184949859446,4.82707614439631e-17,1.10714582678795e-16
"4891",4891,NA,3.833227,4,4,4,4,3,NA,1,1,6,0,0,1,1,2,1,1,2,1,1,1,2,1,3,2,2,4,1,48,0,0,5,3,NA,NA,1,1,0,1,2,0,1,10,53,0,1,0,0,0,5,0,5,5,1,NA,0,85,7,NA,3,4,3,2,2,1,NA,7,NA,-0.293662055891803,1.77425388478407,0.859360149777445,-1.29986781775812,-2.51141164552404,-0.29377399937614,-1.32183559848181,-2.51285821733932,1.7747540452543,0.85948249580667
"4892",4892,NA,0.1081908,5,5,5,5,3,1,1,0,2,4,1,NA,1,3,3,2,2,3,1,3,2,3,NA,4,6,1,7,9,0,0,1,1,NA,NA,1,4,0,0,3,0,6,1,53,0,0,0,1,0,5,20,4,5,2,2,30,20,NA,2,2,3,3,3,3,NA,2,4,10,1.10393827257458,1.77425388478407,0.185568193548252,0.953301561818826,0.63392441702595,1.10435909199692,0.96941236892359,0.634289557163895,1.7747540452543,0.18559461265977
"4893",4893,NA,0.6620578,4,2,3,3,2,NA,1,1,2,4,1,1,1,3,2,2,3,2,1,3,2,2,4,3,4,3,4,21,0,0,4,3,NA,NA,1,1,0,1,3,0,3,22,68,0,1,0,0,0,3,15,4,4,2,1,15,60,6,NA,3,2,3,2,2,1,NA,7,NA,-1.07394242732373,0.573490303404064,-0.488223762680942,0.232281452663322,-0.646346866118733,-1.07435181238005,0.236207011822937,-0.646719161580963,0.573651969771139,-0.488293270487131
"4894",4894,NA,0.6589443,5,4,5,4,3,3,1,1,6,0,1,1,1,3,3,3,2,3,1,3,3,3,4,4,5,1,7,23,0,0,1,1,NA,NA,2,1,0,1,3,0,5,20,40,0,1,0,0,0,1,100,1,1,5,1,70,15,2,NA,3,4,3,1,1,1,NA,1,55,0.624560903407639,-1.46859653925251,0.859360149777445,0.999970492470792,1.21871791328657,0.624798984978973,1.01687000502788,1.21941989417739,-1.46901053520988,0.85948249580667
"4895",4895,NA,0.2586717,5,4,5,4,1,1,NA,NA,12,6,0,NA,0,1,1,1,1,1,1,1,1,1,2,5,2,4,2,13,0,0,4,3,NA,NA,2,2,0,1,3,1,3,1,25,1,0,0,0,0,2,100,2,4,2,NA,20,20,2,NA,2,1,1,2,2,1,NA,7,0,0.624560903407639,0.183439328033201,-2.54348961753436,-1.82992760471052,-2.51141164552404,0.624798984978973,-1.86085340178876,-2.51285821733932,0.183491039404022,-2.54385173096859
"4896",4896,NA,1.729454,5,5,4,5,3,NA,1,1,4,2,1,NA,1,2,3,2,3,3,2,2,3,2,2,5,2,2,4,42,0,0,4,1,NA,NA,1,3,1,1,3,0,2,20,40,0,0,1,0,0,1,55,4,1,4,1,60,30,3,NA,3,3,3,3,3,NA,3,3,30,0.803035270309587,-1.46859653925251,0.185568193548252,-1.29663900856462,0.63392441702595,0.803341386010952,-1.31855222237667,0.634289557163895,-1.46901053520988,0.18559461265977
"4897",4897,NA,2.218588,5,5,3,5,2,NA,NA,NA,8,2,1,NA,1,3,3,3,3,3,3,3,1,3,4,2,7,1,6,29,0,0,5,2,NA,NA,2,1,0,1,1,1,3,10,43,0,1,0,0,0,5,0,5,5,1,1,0,0,4,2,1,2,1,3,3,NA,2,4,0,0.502132268044597,1.77425388478407,-1.86969766130516,1.46877137979393,1.21871791328657,0.502323680024984,1.4935936326136,1.21941989417739,1.7747540452543,-1.86996384782169
"4898",4898,NA,0.4809564,5,4,2,3,3,NA,1,1,5,1,0,NA,0,3,3,3,3,3,1,3,1,3,4,5,7,1,7,55,0,0,4,2,NA,NA,1,5,0,1,1,1,1,1,51,0,0,0,0,1,5,100,2,1,4,NA,100,50,3,NA,3,4,3,1,1,1,NA,1,50,-0.757525472554269,0.0916073622309428,0.859360149777445,1.46877137979393,1.21871791328657,-0.757814239996878,1.4935936326136,1.21941989417739,0.0916331862585876,0.85948249580667
"4899",4899,NA,0.1037824,1,1,1,2,2,2,1,0,6,0,0,2,0,3,3,2,3,3,3,3,3,2,4,2,7,2,4,1,0,0,6,3,NA,NA,1,1,0,0,3,0,6,4,57,0,1,0,0,0,5,100,4,2,4,NA,60,30,NA,2,3,3,3,3,3,NA,3,3,30,-4.007085672124,0.512268992869226,0.185568193548252,0.935482783648026,0.63392441702595,-4.00861316647737,0.951292453201516,0.634289557163895,0.512413401007515,0.18559461265977
"4900",4900,NA,0.179679,5,5,5,4,3,1,1,1,2,4,1,NA,1,2,2,1,3,2,NA,2,2,1,3,4,3,2,2,4,0,0,2,4,NA,NA,1,1,0,1,3,0,7,14,65,0,1,0,0,0,4,0,5,2,4,2,20,20,5,NA,1,2,2,2,2,2,NA,6,0,0.624560903407639,0.122218017498362,-1.17896071199305,-1.06546737409655,-1.23114036237936,0.624798984978973,-1.08347378468895,-1.23184949859446,0.122252470640399,-1.17912855915441
"4901",4901,NA,0.1868751,5,3,2,3,2,NA,1,0,4,2,0,NA,1,2,3,2,3,2,NA,3,3,3,4,5,6,1,6,42,0,0,5,1,NA,NA,2,1,0,1,3,0,5,6,80,0,1,0,0,0,5,50,3,3,3,NA,60,NA,4,2,3,4,4,3,3,NA,1,5,69,-0.757525472554269,0.932930623507509,1.55009709908956,1.23437093613236,-0.0437844755695834,-0.757814239996878,1.25523181882074,-0.0438096954049769,0.933193615756443,1.55031778447395
"4902",4902,NA,NA,5,5,3,5,2,3,NA,NA,4,2,1,NA,1,2,2,2,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,49,0,0,2,4,NA,NA,1,1,0,1,NA,NA,4,16,42,0,1,0,0,0,NA,NA,NA,NA,NA,2,0,70,6,NA,2,NA,NA,2,2,1,NA,7,NA,0.502132268044597,0,0,-0.665201696099935,-1.32405575871427,0.502323680024984,-0.676443612237344,-1.32481841414983,4.82707614439631e-17,1.10714582678795e-16
"4903",4903,NA,1.216985,5,5,5,4,3,3,1,0,10,4,1,1,1,3,3,2,2,3,1,3,3,3,4,4,NA,1,7,1,0,0,7,3,NA,NA,2,2,0,1,2,1,7,17,48,1,0,0,0,0,4,100,4,1,4,1,85,25,NA,1,3,3,3,1,1,1,NA,1,60,0.624560903407639,-0.298443613139921,0.185568193548252,0.727570413924454,0.63392441702595,0.624798984978973,0.73986636209379,0.634289557163895,-0.298527744108529,0.18559461265977
"4904",4904,NA,0.3615411,4,3,3,4,1,2,NA,NA,2,4,0,NA,0,3,3,3,3,3,1,3,1,3,4,5,7,1,6,1,0,0,1,3,NA,NA,2,2,0,1,2,1,4,4,38,1,0,0,0,0,1,70,2,1,4,NA,NA,NA,NA,1,1,3,2,5,5,NA,2,NA,0,-0.594565058156793,-1.46859653925251,-0.505168755763859,1.46877137979393,1.21871791328657,-0.594791705362108,1.4935936326136,1.21941989417739,-1.46901053520988,-0.50524067600751
"4905",4905,NA,0.8677072,3,3,3,3,2,2,1,1,4,2,0,NA,0,3,3,1,3,2,1,1,2,1,3,3,2,5,1,4,0,0,2,4,NA,NA,1,3,1,0,2,0,3,7,31,0,0,1,0,0,5,0,5,5,1,NA,0,100,NA,2,1,1,1,3,3,NA,1,5,NA,-1.69126238435818,1.77425388478407,-2.54348961753436,-1.29986781775812,-0.628577971830207,-1.6919070907492,-1.32183559848181,-0.628940032418472,1.7747540452543,-2.54385173096859
"4906",4906,NA,0.7508183,5,5,5,5,3,NA,1,1,6,0,1,1,1,2,2,2,3,3,1,3,3,3,4,4,5,2,6,34,0,0,1,1,NA,NA,1,1,0,1,3,1,6,19,65,0,1,0,0,0,1,60,1,1,5,1,60,0,3,NA,2,3,3,1,1,1,NA,1,60,1.10393827257458,-1.46859653925251,0.185568193548252,0.999970492470792,0.0313620264768003,1.10435909199692,1.01687000502788,0.0313800909879099,-1.46901053520988,0.18559461265977
"4907",4907,NA,0.2317264,5,1,1,1,1,NA,NA,NA,7,1,0,NA,1,3,3,1,3,3,3,2,1,3,4,5,NA,2,6,36,0,1,24,1,NA,NA,2,1,0,1,2,1,3,2,41,0,1,0,0,0,5,0,5,5,1,NA,0,100,7,NA,2,4,3,2,2,1,NA,7,NA,-2.01718321315313,1.77425388478407,0.859360149777445,0.727570413924454,0.0491309207653262,-2.01795216001874,0.73986636209379,0.0491592201504009,1.7747540452543,0.85948249580667
"4908",4908,NA,0.5895739,5,5,5,5,3,2,1,1,6,0,1,NA,1,3,3,3,3,3,3,3,3,3,4,3,7,1,7,36,0,1,23,1,NA,NA,NA,NA,0,1,3,0,NA,NA,NA,0,0,0,0,0,1,60,1,1,5,1,5,1,NA,NA,2,3,2,5,5,NA,2,NA,4,1.10393827257458,-1.46859653925251,-0.505168755763859,1.46877137979393,1.21871791328657,1.10435909199692,1.4935936326136,1.21941989417739,-1.46901053520988,-0.50524067600751
"4909",4909,NA,0.2325328,5,5,5,5,2,NA,NA,NA,2,4,1,NA,1,2,3,2,3,3,3,3,1,3,4,2,7,1,7,34,0,0,12,1,NA,NA,1,1,0,0,2,0,4,8,80,0,1,0,0,0,5,100,1,4,5,1,70,50,2,NA,1,1,1,1,1,1,NA,1,20,1.10393827257458,1.35359225414579,-2.54348961753436,1.46877137979393,0.63392441702595,1.10435909199692,1.4935936326136,0.634289557163895,1.35397383050537,-2.54385173096859
"4910",4910,NA,1.468775,4,1,3,2,3,NA,NA,NA,2,4,1,NA,1,3,3,3,3,3,2,3,1,1,3,3,5,2,1,36,0,1,12,1,NA,NA,2,3,1,0,1,1,6,13,40,0,0,1,0,0,5,85,2,3,3,1,50,60,4,1,3,4,3,2,2,1,NA,7,NA,-1.55331979649067,0.932930623507509,0.859360149777445,-0.596666486773414,1.21871791328657,-1.553911919398,-0.606750157103235,1.21941989417739,0.933193615756443,0.85948249580667
"4911",4911,NA,0.8430628,5,5,5,5,3,3,1,1,6,0,1,1,1,3,3,3,3,3,3,3,1,3,4,4,6,1,7,17,0,0,7,2,NA,NA,1,1,0,1,2,0,6,19,38,0,1,0,0,0,1,100,1,1,5,1,60,0,1,NA,3,4,4,1,1,1,NA,1,60,1.10393827257458,-1.46859653925251,1.55009709908956,1.23437093613236,1.21871791328657,1.10435909199692,1.25523181882074,1.21941989417739,-1.46901053520988,1.55031778447395
"4912",4912,NA,0.1171208,5,5,5,5,3,NA,NA,NA,6,0,1,NA,1,3,3,3,3,3,3,3,1,3,4,5,7,1,7,36,0,1,5,1,NA,NA,1,1,0,1,1,1,6,4,68,0,1,0,0,0,1,100,1,1,4,1,85,0,2,NA,3,3,4,1,1,1,NA,1,85,1.10393827257458,-1.46859653925251,0.876305142860362,1.46877137979393,1.21871791328657,1.10435909199692,1.4935936326136,1.21941989417739,-1.46901053520988,0.87642990132705
"4913",4913,NA,0.7412451,4,5,1,5,3,2,1,1,6,0,1,1,1,2,3,2,3,2,1,3,2,2,4,5,1,1,4,21,0,0,1,3,NA,NA,2,2,0,1,2,1,5,10,30,1,0,0,0,0,1,85,2,1,5,1,0,50,NA,2,2,3,3,3,3,NA,1,5,NA,-0.716993693519836,-1.46859653925251,0.185568193548252,-0.470919878321382,-0.0437844755695834,-0.717267010316097,-0.478878429555642,-0.0438096954049769,-1.46901053520988,0.18559461265977
"4914",4914,NA,0.3644423,5,5,5,4,3,NA,1,1,6,0,0,1,1,3,2,1,2,3,1,3,2,1,3,3,3,2,2,17,0,0,8,2,NA,NA,1,1,0,1,3,0,7,18,65,0,1,0,0,0,4,60,2,4,4,NA,30,50,5,NA,2,2,2,2,2,2,NA,6,NA,0.624560903407639,0.963541278774928,-1.17896071199305,-1.06546737409655,-0.553431469783823,0.624798984978973,-1.08347378468895,-0.553750246025585,0.963812900138255,-1.17912855915441
"4915",4915,NA,1.136765,5,5,4,3,2,NA,1,1,6,0,1,1,1,3,2,1,3,2,NA,2,2,2,3,4,4,1,4,25,0,0,1,1,NA,NA,1,1,0,1,3,0,6,14,66,0,1,0,0,0,5,15,5,5,1,2,0,100,6,NA,3,3,3,2,2,1,NA,7,NA,-0.155719468024288,1.77425388478407,0.185568193548252,-0.29777833428908,-1.23114036237936,-0.155778828024942,-0.302810791484006,-1.23184949859446,1.7747540452543,0.18559461265977
"4916",4916,NA,1.73145,5,5,5,4,2,3,1,1,6,0,1,NA,1,1,2,1,3,2,NA,1,2,2,3,4,2,4,4,12,0,0,22,3,NA,NA,1,1,0,1,3,0,6,17,51,0,1,0,0,0,4,0,2,3,1,2,0,90,6,NA,3,4,4,2,2,1,NA,7,NA,0.624560903407639,0.542879648136645,1.55009709908956,-0.766579221612216,-1.23114036237936,0.624798984978973,-0.779534419069725,-1.23184949859446,0.543032685389327,1.55031778447395
"4917",4917,NA,0.5784054,5,5,4,5,3,NA,1,1,3,3,1,1,1,2,2,1,3,2,NA,3,2,1,3,1,1,4,2,8,0,0,6,4,NA,NA,2,1,0,1,3,0,6,15,51,0,1,0,0,0,5,0,5,2,1,2,0,85,6,NA,3,3,4,2,2,1,NA,7,NA,0.803035270309587,0.512268992869226,0.876305142860362,-1.53426826141969,-1.23114036237936,0.803341386010952,-1.56019741227467,-1.23184949859446,0.512413401007515,0.87642990132705
"4918",4918,NA,1.582131,5,2,3,3,3,NA,1,0,20,14,1,2,1,2,3,2,2,2,2,1,3,1,2,3,NA,4,2,13,0,0,5,3,NA,NA,2,2,0,1,3,0,2,1,20,1,0,0,0,0,3,100,3,3,2,1,85,0,NA,1,3,1,2,1,1,1,NA,1,85,-0.456622470289279,0.152828672765782,-1.85275266822225,-1.39912635227215,-0.0437844755695834,-0.45679653401091,-1.42277160334427,-0.0438096954049769,0.152871755022211,-1.85301644230131
"4919",4919,NA,0.6512754,2,3,5,4,3,1,1,1,4,2,0,1,1,3,1,3,3,3,3,3,1,3,4,3,1,1,7,13,0,0,14,3,NA,NA,2,1,0,1,2,1,2,4,32,0,1,0,0,0,3,100,3,3,3,NA,100,0,3,NA,2,4,4,1,1,1,NA,1,100,-1.22739896769572,0.152828672765782,1.55009709908956,0.0623687178245198,0.0135931321882743,-1.22786685012846,0.063422749856446,0.0136009618254188,0.152871755022211,1.55031778447395
"4920",4920,NA,0.5787852,4,4,1,3,3,NA,1,1,6,0,1,1,1,2,3,1,3,3,3,3,2,2,3,3,2,5,4,37,0,0,13,3,NA,NA,2,1,0,1,2,0,3,15,41,0,1,0,0,0,4,15,2,4,1,2,40,70,6,NA,1,2,2,2,2,1,NA,7,NA,-1.67574843185371,0.963541278774928,-1.17896071199305,-0.766579221612216,0.0491309207653262,-1.67638722435199,-0.779534419069725,0.0491592201504009,0.963812900138255,-1.17912855915441
"4921",4921,NA,0.3712554,5,5,5,3,3,3,1,1,6,0,1,NA,1,2,1,1,3,2,NA,2,2,2,3,3,4,1,4,12,0,0,18,3,NA,NA,2,1,0,1,3,0,6,1,57,0,1,0,0,0,4,0,4,1,2,2,0,50,5,NA,3,3,3,2,2,1,NA,7,NA,0.145183534240702,-0.298443613139921,0.185568193548252,-0.29777833428908,-1.83370275292851,0.145238877961026,-0.302810791484006,-1.83475896477044,-0.298527744108529,0.18559461265977
"4922",4922,NA,NA,4,5,5,4,3,1,NA,NA,8,2,1,NA,1,3,3,2,3,2,NA,NA,NA,NA,NA,NA,4,NA,NA,36,0,1,2,1,NA,NA,1,1,0,1,NA,NA,4,10,54,0,1,0,0,0,NA,NA,NA,NA,NA,1,40,15,4,1,2,NA,NA,1,1,1,NA,1,25,0.0072409463731869,0,0,0.0379996348847694,-0.0437844755695834,0.00724370660982862,0.0386418291412352,-0.0438096954049769,4.82707614439631e-17,1.10714582678795e-16
"4923",4923,NA,2.204641,4,4,3,4,3,NA,NA,NA,2,4,0,NA,1,3,2,2,2,3,NA,3,2,3,4,4,NA,2,6,47,0,0,5,3,NA,NA,2,1,0,1,2,1,2,6,42,0,1,0,0,0,4,60,3,3,4,NA,60,85,5,NA,1,2,3,2,2,2,NA,6,NA,-0.594565058156793,0.542879648136645,-0.488223762680942,0.727570413924454,0.0313620264768003,-0.594791705362108,0.73986636209379,0.0313800909879099,0.543032685389327,-0.488293270487131
"4924",4924,NA,0.5998572,5,5,5,5,3,1,1,1,6,0,0,1,1,3,3,3,3,3,1,3,3,3,4,5,7,3,7,9,0,0,2,1,NA,NA,1,1,0,1,NA,NA,NA,NA,52,0,1,0,0,0,5,0,5,2,1,NA,50,50,4,2,3,4,3,3,3,NA,2,4,0,1.10393827257458,0.512268992869226,0.859360149777445,1.46877137979393,1.21871791328657,1.10435909199692,1.4935936326136,1.21941989417739,0.512413401007515,0.85948249580667
"4925",4925,NA,0.4206885,5,4,4,4,3,NA,1,1,6,0,1,1,1,2,1,1,3,2,NA,2,2,1,3,1,1,2,1,48,0,0,14,3,NA,NA,1,1,0,1,4,0,6,16,76,0,1,0,0,0,5,0,4,4,4,2,0,100,6,NA,3,4,4,2,2,1,NA,7,NA,0.323657901142649,1.35359225414579,1.55009709908956,-1.53426826141969,-1.83370275292851,0.323781278993005,-1.56019741227467,-1.83475896477044,1.35397383050537,1.55031778447395
"4926",4926,NA,0.2032786,5,5,3,4,3,3,1,1,4,2,1,1,1,2,3,2,2,2,2,3,2,3,4,2,4,2,6,25,0,0,1,1,NA,NA,1,1,0,1,3,0,6,9,65,0,1,0,0,0,3,70,2,3,4,2,70,40,4,2,3,3,3,3,3,NA,2,4,30,0.0227548988776589,0.152828672765782,0.185568193548252,0.765570048809224,-0.0437844755695834,0.0227635730070367,0.778508191235025,-0.0438096954049769,0.152871755022211,0.18559461265977
"4927",4927,NA,1.004153,5,5,5,5,3,3,NA,NA,6,0,1,NA,1,2,3,3,3,3,1,3,2,2,4,5,4,2,4,51,0,0,10,3,NA,NA,2,1,0,1,3,0,6,17,72,0,1,0,0,0,2,85,4,1,4,1,85,0,3,NA,3,3,3,1,1,1,NA,1,85,1.10393827257458,-1.07854556388165,0.185568193548252,0.232281452663322,1.21871791328657,1.10435909199692,0.236207011822937,1.21941989417739,-1.07884960484276,0.18559461265977
"4928",4928,NA,NA,5,5,4,4,2,1,NA,NA,4,2,1,NA,1,2,3,3,2,3,NA,NA,NA,NA,NA,NA,5,NA,NA,23,0,0,1,1,NA,NA,2,1,0,1,NA,NA,3,6,39,0,1,0,0,0,NA,NA,NA,NA,NA,1,30,0,2,NA,2,NA,NA,1,1,2,NA,2,30,0.323657901142649,0,0,0.272400078546337,1.21871791328657,0.323781278993005,0.277003642934095,1.21941989417739,4.82707614439631e-17,1.10714582678795e-16
"4929",4929,NA,0.5522899,5,5,5,5,3,NA,1,1,6,0,1,1,1,2,3,3,3,3,1,3,3,3,4,1,5,1,6,41,0,0,4,4,NA,NA,2,1,0,1,3,0,4,16,47,0,1,0,0,0,1,100,1,1,5,1,60,0,4,2,2,3,2,3,3,NA,3,3,60,1.10393827257458,-1.46859653925251,-0.505168755763859,0.999970492470792,1.21871791328657,1.10435909199692,1.01687000502788,1.21941989417739,-1.46901053520988,-0.50524067600751
"4930",4930,NA,1.700136,5,5,4,4,3,3,1,1,2,4,1,NA,1,3,1,2,2,2,1,1,2,1,1,3,2,5,2,6,0,0,23,4,NA,NA,2,1,0,1,2,1,3,17,40,0,1,0,0,0,5,0,5,5,2,2,35,60,7,NA,3,3,3,5,5,NA,1,NA,NA,0.323657901142649,1.77425388478407,0.185568193548252,-2.35998739166292,-1.24890925666788,0.323781278993005,-2.3998712050957,-1.24962862775695,1.7747540452543,0.18559461265977
"4931",4931,NA,NA,4,3,5,5,3,NA,NA,NA,4,2,0,NA,1,3,3,2,3,3,NA,NA,NA,NA,NA,NA,6,NA,NA,53,0,0,3,4,NA,NA,1,1,0,1,NA,NA,2,13,27,0,1,0,0,0,NA,NA,NA,NA,NA,NA,5,80,5,NA,3,NA,NA,5,5,NA,1,NA,NA,0.486618315540124,0,0,0.506800522207905,0.63392441702595,0.486803813627775,0.515365456726954,0.634289557163895,4.82707614439631e-17,1.10714582678795e-16
"4932",4932,NA,0.4678427,5,5,5,5,3,3,1,1,4,2,1,1,1,3,3,3,2,3,1,3,1,3,4,5,4,1,7,26,0,0,3,2,NA,NA,2,1,0,1,2,0,6,8,32,0,1,0,0,0,1,70,2,2,5,1,55,30,2,NA,3,2,2,1,1,2,NA,2,25,1.10393827257458,-1.04793490861423,-1.17896071199305,0.765570048809224,1.21871791328657,1.10435909199692,0.778508191235025,1.21941989417739,-1.04823032046095,-1.17912855915441
"4933",4933,NA,0.7111447,5,5,3,4,3,NA,1,1,2,4,1,1,1,3,3,2,2,3,2,3,3,2,4,3,NA,1,4,25,0,0,1,1,NA,NA,2,1,0,1,3,0,5,10,66,0,1,0,0,0,4,100,2,2,4,1,85,0,1,NA,2,2,2,1,1,1,NA,1,85,0.0227548988776589,0.122218017498362,-1.17896071199305,0.194281817778552,0.63392441702595,0.0227635730070367,0.197565182681701,0.634289557163895,0.122252470640399,-1.17912855915441
"4934",4934,NA,0.1913177,5,5,5,5,3,NA,1,1,4,2,1,NA,1,2,2,2,3,3,1,2,2,2,4,5,4,2,4,12,0,0,3,3,NA,NA,2,1,0,1,3,0,8,NA,64,0,1,0,0,0,2,85,2,1,4,2,60,0,4,1,3,2,2,3,3,NA,2,4,60,1.10393827257458,-1.07854556388165,-1.17896071199305,0.232281452663322,0.0313620264768003,1.10435909199692,0.236207011822937,0.0313800909879099,-1.07884960484276,-1.17912855915441
"4935",4935,NA,0.6099213,4,4,3,4,3,3,1,0,6,0,1,2,1,2,3,2,3,2,3,3,1,3,3,4,5,1,7,41,0,0,1,4,NA,NA,2,1,0,1,4,0,7,18,67,0,1,0,0,0,1,85,2,2,4,1,75,50,2,NA,3,3,3,1,1,1,NA,1,25,-0.594565058156793,-1.04793490861423,0.185568193548252,0.46991070551839,-0.0437844755695834,-0.594791705362108,0.477852201720941,-0.0438096954049769,-1.04823032046095,0.18559461265977
"4936",4936,NA,1.438051,4,5,5,5,2,NA,NA,NA,6,0,0,NA,1,2,3,1,2,2,2,3,2,2,3,4,1,2,4,36,0,1,26,1,NA,NA,2,1,0,1,2,0,7,18,31,0,1,0,0,0,3,40,3,2,2,NA,0,60,5,NA,1,1,1,2,2,2,NA,6,NA,0.486618315540124,-0.267832957872501,-2.54348961753436,-1.00097966527378,-0.628577971830207,0.486803813627775,-1.01789623286258,-0.628940032418472,-0.267908459726717,-2.54385173096859
"4937",4937,NA,0.6290436,5,5,5,4,3,3,1,1,6,0,1,NA,1,3,3,3,3,3,3,3,3,3,4,5,6,1,6,53,0,0,2,4,NA,NA,2,1,0,1,2,0,3,NA,72,0,1,0,0,0,1,60,2,1,5,1,70,0,2,NA,3,3,4,1,1,1,NA,1,70,0.624560903407639,-1.46859653925251,0.876305142860362,1.23437093613236,1.21871791328657,0.624798984978973,1.25523181882074,1.21941989417739,-1.46901053520988,0.87642990132705
"4938",4938,NA,NA,3,3,3,3,3,3,NA,NA,4,2,0,NA,1,3,3,3,3,3,NA,NA,NA,NA,NA,NA,7,NA,NA,17,0,0,9,2,NA,NA,1,4,0,0,NA,NA,4,21,45,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,70,6,NA,3,NA,NA,2,2,1,NA,7,NA,-1.69126238435818,0,0,0.741200965869473,1.21871791328657,-1.6919070907492,0.753727270519814,1.21941989417739,4.82707614439631e-17,1.10714582678795e-16
"4939",4939,NA,0.4042182,5,5,5,5,1,NA,NA,NA,8,2,0,NA,1,3,3,3,3,3,3,3,1,3,4,5,7,1,6,18,0,0,8,2,NA,NA,2,1,0,1,2,0,6,9,24,0,1,0,0,0,1,100,1,1,5,NA,15,0,1,NA,1,4,3,5,5,NA,3,NA,15,1.10393827257458,-1.46859653925251,0.859360149777445,1.46877137979393,1.21871791328657,1.10435909199692,1.4935936326136,1.21941989417739,-1.46901053520988,0.85948249580667
"4940",4940,NA,1.376073,5,5,4,5,3,NA,1,0,6,0,1,NA,1,3,3,3,1,3,1,3,2,3,4,5,7,2,6,6,0,0,17,4,NA,NA,2,4,0,1,3,0,6,22,29,0,0,0,1,0,4,85,2,4,5,1,70,40,2,NA,3,4,3,1,1,1,NA,1,30,0.803035270309587,0.963541278774928,0.859360149777445,1.46877137979393,1.21871791328657,0.803341386010952,1.4935936326136,1.21941989417739,0.963812900138255,0.85948249580667
"4941",4941,NA,0.1078056,4,4,5,3,3,3,1,1,6,0,1,NA,1,3,3,3,2,3,3,3,1,3,4,5,5,1,7,53,0,0,4,4,NA,NA,2,3,1,1,1,1,3,1,39,0,0,1,0,0,2,60,2,1,4,1,70,30,2,NA,3,3,3,1,1,1,NA,1,40,-0.472136422793751,-1.07854556388165,0.185568193548252,0.999970492470792,1.21871791328657,-0.472316400408118,1.01687000502788,1.21941989417739,-1.07884960484276,0.18559461265977
"4942",4942,NA,0.9899164,5,5,5,5,3,NA,1,1,6,0,1,1,1,3,3,2,3,2,NA,3,3,2,4,4,3,2,4,25,0,0,2,1,NA,NA,2,1,0,0,3,0,7,21,52,0,1,0,0,0,4,60,3,2,4,1,60,10,3,NA,2,3,1,1,1,2,NA,2,50,1.10393827257458,0.122218017498362,-1.19590570507597,-0.00211899099824636,-0.0437844755695834,1.10435909199692,-0.00215480196992291,-0.0438096954049769,0.122252470640399,-1.19607596467479
"4943",4943,NA,1.508439,5,5,1,5,2,NA,1,1,4,2,1,1,1,3,2,1,3,3,3,3,2,1,4,1,1,5,1,48,0,0,6,3,NA,NA,2,1,0,1,2,1,1,10,57,0,1,0,0,0,5,0,5,5,1,2,0,100,6,NA,3,3,4,2,2,1,NA,7,NA,-0.0996737364853837,1.77425388478407,0.876305142860362,-1.00420847446728,-0.553431469783823,-0.0997117319469529,-1.02117960896773,-0.553750246025585,1.7747540452543,0.87642990132705
"4944",4944,NA,1.172789,5,5,3,4,3,3,1,1,2,4,1,NA,1,2,2,1,2,2,2,3,2,1,3,3,3,2,1,36,0,1,27,1,NA,NA,1,1,0,1,2,1,6,14,56,0,1,0,0,0,4,15,2,4,2,2,0,85,6,NA,3,3,3,2,2,1,NA,7,NA,0.0227548988776589,0.963541278774928,0.185568193548252,-1.06546737409655,-1.23114036237936,0.0227635730070367,-1.08347378468895,-1.23184949859446,0.963812900138255,0.18559461265977
"4945",4945,NA,1.923321,5,5,3,5,3,3,1,1,2,4,1,1,1,3,3,3,3,3,3,3,1,3,4,5,7,1,7,25,0,0,7,1,NA,NA,2,4,0,1,3,1,6,NA,27,0,0,0,1,0,1,100,1,1,5,1,100,15,NA,1,3,3,2,1,1,1,NA,1,85,0.502132268044597,-1.46859653925251,-0.505168755763859,1.46877137979393,1.21871791328657,0.502323680024984,1.4935936326136,1.21941989417739,-1.46901053520988,-0.50524067600751
